COG_	Cat	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Chromosome	Start_Coord	End_Coord	Gene_Description
COG0168	P	8050123615	Ga0611941_006_128272_129639	trk_system_potassium_uptake_protein_TrkH	8050121573	Enterococcus_faecalis_Wae12b		128272	129639	Trk-type_K+_transport_system,_membrane_component
COG0168	P	8050121667	Ga0611941_001_99356_100771	Trk-type_K+_transport_system_membrane_component	8050121573	Enterococcus_faecalis_Wae12b		99356	100771	Trk-type_K+_transport_system,_membrane_component
COG0169	E	8050122376	Ga0611941_001_843115_843981	shikimate_dehydrogenase	8050121573	Enterococcus_faecalis_Wae12b		843115	843981	Shikimate_5-dehydrogenase
COG0171	H	8050121606	Ga0611941_001_33271_34098	NAD+_synthase	8050121573	Enterococcus_faecalis_Wae12b		33271	34098	NH3-dependent_NAD+_synthetase
COG0172	J	8050122725	Ga0611941_002_269791_271062	seryl-tRNA_synthetase	8050121573	Enterococcus_faecalis_Wae12b		269791	271062	Seryl-tRNA_synthetase
COG0172	J	8050122585	Ga0611941_002_108905_110176	seryl-tRNA_synthetase	8050121573	Enterococcus_faecalis_Wae12b		108905	110176	Seryl-tRNA_synthetase
COG0173	J	8050122032	Ga0611941_001_483867_485636	aspartyl-tRNA_synthetase	8050121573	Enterococcus_faecalis_Wae12b		483867	485636	Aspartyl-tRNA_synthetase
COG0174	E	8050121909	Ga0611941_001_370648_371988	glutamine_synthetase	8050121573	Enterococcus_faecalis_Wae12b		370648	371988	Glutamine_synthetase
COG0175	E_H	8050124091	Ga0611941_010_28455_28742	3'-phosphoadenosine_5'-phosphosulfate_sulfotransferase_(PAPS_reductase)/FAD_synthetase	8050121573	Enterococcus_faecalis_Wae12b		28455	28742	3'-phosphoadenosine_5'-phosphosulfate_sulfotransferase_(PAPS_reductase)/FAD_synthetase_or_related_enzyme
COG0176	G	8050122714	Ga0611941_002_256998_257675	transaldolase	8050121573	Enterococcus_faecalis_Wae12b		256998	257675	Transaldolase
COG0177	L	8050122894	Ga0611941_003_159572_160219	endonuclease-3	8050121573	Enterococcus_faecalis_Wae12b		159572	160219	Endonuclease_III
COG0178	L	8050123827	Ga0611941_008_24702_26939	excinuclease_ABC_A_subunit	8050121573	Enterococcus_faecalis_Wae12b		24702	26939	Excinuclease_UvrABC_ATPase_subunit
COG0178	L	8050124195	Ga0611941_011_17575_20394	excinuclease_ABC_subunit_A	8050121573	Enterococcus_faecalis_Wae12b		17575	20394	Excinuclease_UvrABC_ATPase_subunit
COG0180	J	8050121843	Ga0611941_001_293675_294679	tryptophanyl-tRNA_synthetase	8050121573	Enterococcus_faecalis_Wae12b		293675	294679	Tryptophanyl-tRNA_synthetase
COG0180	J	8050123480	Ga0611941_005_177098_178108	tryptophanyl-tRNA_synthetase	8050121573	Enterococcus_faecalis_Wae12b		177098	178108	Tryptophanyl-tRNA_synthetase
COG0183	I	8050124034	Ga0611941_009_98613_101024	hydroxymethylglutaryl-CoA_reductase	8050121573	Enterococcus_faecalis_Wae12b		98613	101024	Acetyl-CoA_acetyltransferase
COG0183	I	8050124609	Ga0611941_018_16371_17558	acetyl-CoA_C-acetyltransferase	8050121573	Enterococcus_faecalis_Wae12b		16371	17558	Acetyl-CoA_acetyltransferase
COG0184	J	8050123050	Ga0611941_004_34904_35173	small_subunit_ribosomal_protein_S15	8050121573	Enterococcus_faecalis_Wae12b		34904	35173	Ribosomal_protein_S15P/S13E
COG0185	J	8050122522	Ga0611941_002_46485_46763	small_subunit_ribosomal_protein_S19	8050121573	Enterococcus_faecalis_Wae12b		46485	46763	Ribosomal_protein_S19
COG0186	J	8050122517	Ga0611941_002_44488_44754	small_subunit_ribosomal_protein_S17	8050121573	Enterococcus_faecalis_Wae12b		44488	44754	Ribosomal_protein_S17
COG0187	L	8050122668	Ga0611941_002_205405_207354	DNA_gyrase_subunit_B	8050121573	Enterococcus_faecalis_Wae12b		205405	207354	DNA_gyrase/topoisomerase_IV,_subunit_B
COG0187	L	8050122325	Ga0611941_001_781662_783719	topoisomerase-4_subunit_B	8050121573	Enterococcus_faecalis_Wae12b		781662	783719	DNA_gyrase/topoisomerase_IV,_subunit_B
COG0187	L	8050124345	Ga0611941_012_83545_84573	DNA_gyrase_subunit_B	8050121573	Enterococcus_faecalis_Wae12b		83545	84573	DNA_gyrase/topoisomerase_IV,_subunit_B
COG0188	L	8050122667	Ga0611941_002_202848_205349	DNA_gyrase_subunit_A	8050121573	Enterococcus_faecalis_Wae12b		202848	205349	DNA_gyrase/topoisomerase_IV,_subunit_A
COG0188	L	8050124735	Ga0611941_075_3_299	DNA_gyrase/topoisomerase_IV_subunit_A	8050121573	Enterococcus_faecalis_Wae12b		3	299	DNA_gyrase/topoisomerase_IV,_subunit_A
COG0188	L	8050122326	Ga0611941_001_783732_786194	topoisomerase-4_subunit_A	8050121573	Enterococcus_faecalis_Wae12b		783732	786194	DNA_gyrase/topoisomerase_IV,_subunit_A
COG0190	H	8050123881	Ga0611941_008_80531_81376	methylenetetrahydrofolate_dehydrogenase_(NADP+)/methenyltetrahydrofolate_cyclohydrolase	8050121573	Enterococcus_faecalis_Wae12b		80531	81376	5,10-methylene-tetrahydrofolate_dehydrogenase/Methenyl_tetrahydrofolate_cyclohydrolase
COG0191	G	8050122882	Ga0611941_003_147017_147886	fructose-bisphosphate_aldolase_class_II	8050121573	Enterococcus_faecalis_Wae12b		147017	147886	Fructose/tagatose_bisphosphate_aldolase
COG0192	H	8050124215	Ga0611941_011_40404_41588	S-adenosylmethionine_synthetase	8050121573	Enterococcus_faecalis_Wae12b		40404	41588	S-adenosylmethionine_synthetase
COG0193	J	8050122477	Ga0611941_002_14916_15482	PTH1_family_peptidyl-tRNA_hydrolase	8050121573	Enterococcus_faecalis_Wae12b		14916	15482	Peptidyl-tRNA_hydrolase
COG0194	F	8050123113	Ga0611941_004_99500_100114	guanylate_kinase	8050121573	Enterococcus_faecalis_Wae12b		99500	100114	Guanylate_kinase
COG0194	F	8050121631	Ga0611941_001_57035_57604	guanylate_kinase	8050121573	Enterococcus_faecalis_Wae12b		57035	57604	Guanylate_kinase
COG0195	K	8050122784	Ga0611941_003_44782_45981	N_utilization_substance_protein_A	8050121573	Enterococcus_faecalis_Wae12b		44782	45981	Transcription_antitermination_factor_NusA,_contains_S1_and_KH_domains
COG0196	H	8050123962	Ga0611941_009_20719_21669	riboflavin_kinase/FMN_adenylyltransferase	8050121573	Enterococcus_faecalis_Wae12b		20719	21669	FAD_synthase
COG0197	J	8050122519	Ga0611941_002_44956_45390	large_subunit_ribosomal_protein_L16	8050121573	Enterococcus_faecalis_Wae12b		44956	45390	Ribosomal_protein_L16/L10AE
COG0197	J	8050124749	Ga0611941_087_159_284	ribosomal_protein_L16/L10AE	8050121573	Enterococcus_faecalis_Wae12b		159	284	Ribosomal_protein_L16/L10AE
COG0198	J	8050122515	Ga0611941_002_43715_44026	large_subunit_ribosomal_protein_L24	8050121573	Enterococcus_faecalis_Wae12b		43715	44026	Ribosomal_protein_L24
COG0199	J	8050123182	Ga0611941_004_169922_170191	small_subunit_ribosomal_protein_S14	8050121573	Enterococcus_faecalis_Wae12b		169922	170191	Ribosomal_protein_S14
COG0199	J	8050122513	Ga0611941_002_42946_43131	small_subunit_ribosomal_protein_S14	8050121573	Enterococcus_faecalis_Wae12b		42946	43131	Ribosomal_protein_S14
COG0199	J	8050124637	Ga0611941_019_11409_11678	small_subunit_ribosomal_protein_S14	8050121573	Enterococcus_faecalis_Wae12b		11409	11678	Ribosomal_protein_S14
COG0200	J	8050122507	Ga0611941_002_40224_40664	large_subunit_ribosomal_protein_L15	8050121573	Enterococcus_faecalis_Wae12b		40224	40664	Ribosomal_protein_L15
COG0201	U	8050122506	Ga0611941_002_38925_40223	preprotein_translocase_subunit_SecY	8050121573	Enterococcus_faecalis_Wae12b		38925	40223	Preprotein_translocase_subunit_SecY
COG0202	K	8050121781	Ga0611941_001_220416_220607	DNA-directed_RNA_polymerase_alpha_subunit	8050121573	Enterococcus_faecalis_Wae12b		220416	220607	DNA-directed_RNA_polymerase,_alpha_subunit/40_kD_subunit
COG0202	K	8050122500	Ga0611941_002_35789_36727	DNA-directed_RNA_polymerase_subunit_alpha	8050121573	Enterococcus_faecalis_Wae12b		35789	36727	DNA-directed_RNA_polymerase,_alpha_subunit/40_kD_subunit
COG0203	J	8050122499	Ga0611941_002_35332_35715	large_subunit_ribosomal_protein_L17	8050121573	Enterococcus_faecalis_Wae12b		35332	35715	Ribosomal_protein_L17
COG0204	I	8050123468	Ga0611941_005_159550_160176	1-acyl-sn-glycerol-3-phosphate_acyltransferase	8050121573	Enterococcus_faecalis_Wae12b		159550	160176	1-acyl-sn-glycerol-3-phosphate_acyltransferase
COG0205	G	8050123814	Ga0611941_008_7550_8512	6-phosphofructokinase_1	8050121573	Enterococcus_faecalis_Wae12b		7550	8512	6-phosphofructokinase
COG0206	D	8050123862	Ga0611941_008_61372_62604	cell_division_protein_FtsZ	8050121573	Enterococcus_faecalis_Wae12b		61372	62604	Cell_division_GTPase_FtsZ
COG0207	F	8050122361	Ga0611941_001_827402_828349	thymidylate_synthase	8050121573	Enterococcus_faecalis_Wae12b		827402	828349	Thymidylate_synthase
COG0208	F	8050123500	Ga0611941_006_9505_10470	ribonucleoside-diphosphate_reductase_beta_chain	8050121573	Enterococcus_faecalis_Wae12b		9505	10470	Ribonucleotide_reductase_beta_subunit,_ferritin-like_domain
COG0209	F	8050123499	Ga0611941_006_7145_9304	ribonucleoside-diphosphate_reductase_alpha_chain	8050121573	Enterococcus_faecalis_Wae12b		7145	9304	Ribonucleotide_reductase_alpha_subunit
COG0210	L	8050123785	Ga0611941_007_118642_120900	DNA_helicase-2/ATP-dependent_DNA_helicase_PcrA	8050121573	Enterococcus_faecalis_Wae12b		118642	120900	Superfamily_I_DNA_or_RNA_helicase
COG0211	J	8050123888	Ga0611941_008_85797_86084	large_subunit_ribosomal_protein_L27	8050121573	Enterococcus_faecalis_Wae12b		85797	86084	Ribosomal_protein_L27
COG0212	H	8050123375	Ga0611941_005_74411_74953	5-formyltetrahydrofolate_cyclo-ligase	8050121573	Enterococcus_faecalis_Wae12b		74411	74953	5-formyltetrahydrofolate_cyclo-ligase
COG0213	F	8050122553	Ga0611941_002_75889_77190	pyrimidine-nucleoside_phosphorylase	8050121573	Enterococcus_faecalis_Wae12b		75889	77190	Thymidine_phosphorylase
COG0215	J	8050122631	Ga0611941_002_162163_163575	cysteinyl-tRNA_synthetase	8050121573	Enterococcus_faecalis_Wae12b		162163	163575	Cysteinyl-tRNA_synthetase
COG0216	J	8050121670	Ga0611941_001_103481_104554	peptide_chain_release_factor_1	8050121573	Enterococcus_faecalis_Wae12b		103481	104554	Protein_chain_release_factor_A
COG0217	J_K	8050123300	Ga0611941_005_19926_20645	YebC/PmpR_family_DNA-binding_regulatory_protein	8050121573	Enterococcus_faecalis_Wae12b		19926	20645	Transcriptional_and/or_translational_regulatory_protein_YebC/TACO1
COG0217	J_K	8050123728	Ga0611941_007_56249_56977	YebC/PmpR_family_DNA-binding_regulatory_protein	8050121573	Enterococcus_faecalis_Wae12b		56249	56977	Transcriptional_and/or_translational_regulatory_protein_YebC/TACO1
COG0218	D	8050122078	Ga0611941_001_535223_535804	GTP-binding_protein	8050121573	Enterococcus_faecalis_Wae12b		535223	535804	GTP-binding_protein_EngB_required_for_normal_cell_division
COG0219	J	8050124665	Ga0611941_021_5312_5818	tRNA_(cytidine/uridine-2'-O-)-methyltransferase	8050121573	Enterococcus_faecalis_Wae12b		5312	5818	tRNA(Leu)_C34_or_U34_(ribose-2'-O)-methylase_TrmL,_contains_SPOUT_domain
COG0220	J	8050123756	Ga0611941_007_86372_87016	tRNA_(guanine-N7-)-methyltransferase	8050121573	Enterococcus_faecalis_Wae12b		86372	87016	tRNA_G46_methylase_TrmB
COG0222	J	8050123448	Ga0611941_005_139472_139840	large_subunit_ribosomal_protein_L7/L12	8050121573	Enterococcus_faecalis_Wae12b		139472	139840	Ribosomal_protein_L7/L12
COG0223	J	8050123109	Ga0611941_004_95151_96092	methionyl-tRNA_formyltransferase	8050121573	Enterococcus_faecalis_Wae12b		95151	96092	Methionyl-tRNA_formyltransferase
COG0224	C	8050121619	Ga0611941_001_44995_45903	F-type_H+-transporting_ATPase_subunit_gamma	8050121573	Enterococcus_faecalis_Wae12b		44995	45903	FoF1-type_ATP_synthase,_gamma_subunit
COG0225	O	8050122261	Ga0611941_001_724199_724714	peptide-methionine_(S)-S-oxide_reductase	8050121573	Enterococcus_faecalis_Wae12b		724199	724714	Peptide_methionine_sulfoxide_reductase_MsrA
COG0226	P	8050122239	Ga0611941_001_705315_706205	phosphate_transport_system_substrate-binding_protein	8050121573	Enterococcus_faecalis_Wae12b		705315	706205	ABC-type_phosphate_transport_system,_periplasmic_component
COG0226	P	8050122187	Ga0611941_001_651325_652179	phosphate_transport_system_substrate-binding_protein	8050121573	Enterococcus_faecalis_Wae12b		651325	652179	ABC-type_phosphate_transport_system,_periplasmic_component
COG0227	J	8050123102	Ga0611941_004_88111_88299	large_subunit_ribosomal_protein_L28	8050121573	Enterococcus_faecalis_Wae12b		88111	88299	Ribosomal_protein_L28
COG0228	J	8050122248	Ga0611941_001_713779_714054	small_subunit_ribosomal_protein_S16	8050121573	Enterococcus_faecalis_Wae12b		713779	714054	Ribosomal_protein_S16
COG0229	O	8050123147	Ga0611941_004_131222_131659	peptide-methionine_(R)-S-oxide_reductase	8050121573	Enterococcus_faecalis_Wae12b		131222	131659	Peptide_methionine_sulfoxide_reductase_MsrB
COG0230	J	8050122673	Ga0611941_002_212488_212622	large_subunit_ribosomal_protein_L34	8050121573	Enterococcus_faecalis_Wae12b		212488	212622	Ribosomal_protein_L34
COG0231	J	8050123623	Ga0611941_006_136787_137347	elongation_factor_P	8050121573	Enterococcus_faecalis_Wae12b		136787	137347	Translation_elongation_factor_P_(EF-P)/translation_initiation_factor_5A_(eIF-5A)
COG0231	J	8050124089	Ga0611941_010_25208_27112	translation_elongation_factor_P/translation_initiation_factor_5A	8050121573	Enterococcus_faecalis_Wae12b		25208	27112	Translation_elongation_factor_P_(EF-P)/translation_initiation_factor_5A_(eIF-5A)
COG0232	F	8050122043	Ga0611941_001_495945_497306	dGTPase	8050121573	Enterococcus_faecalis_Wae12b		495945	497306	dGTP_triphosphohydrolase
COG0233	J	8050121789	Ga0611941_001_226298_226855	ribosome_recycling_factor	8050121573	Enterococcus_faecalis_Wae12b		226298	226855	Ribosome_recycling_factor
COG0234	O	8050121599	Ga0611941_001_25789_26073	chaperonin_GroES	8050121573	Enterococcus_faecalis_Wae12b		25789	26073	Co-chaperonin_GroES_(HSP10)
COG0235	G_E	8050122918	Ga0611941_003_182037_182747	L-ribulose-5-phosphate_4-epimerase	8050121573	Enterococcus_faecalis_Wae12b		182037	182747	Ribulose-5-phosphate_4-epimerase/Fuculose-1-phosphate_aldolase
COG0235	G_E	8050123534	Ga0611941_006_41263_42111	rhamnulose-1-phosphate_aldolase	8050121573	Enterococcus_faecalis_Wae12b		41263	42111	Ribulose-5-phosphate_4-epimerase/Fuculose-1-phosphate_aldolase
COG0236	I	8050123097	Ga0611941_004_82084_82323	acyl_carrier_protein	8050121573	Enterococcus_faecalis_Wae12b		82084	82323	Acyl_carrier_protein
COG0236	I	8050124586	Ga0611941_017_33270_33500	D-alanine--poly(phosphoribitol)_ligase_subunit_2	8050121573	Enterococcus_faecalis_Wae12b		33270	33500	Acyl_carrier_protein
COG0236	I	8050123418	Ga0611941_005_112591_112827	D-alanine--poly(phosphoribitol)_ligase_subunit_2	8050121573	Enterococcus_faecalis_Wae12b		112591	112827	Acyl_carrier_protein
COG0236	I	8050123282	Ga0611941_005_5722_5949	acyl_carrier_protein	8050121573	Enterococcus_faecalis_Wae12b		5722	5949	Acyl_carrier_protein
COG0237	H	8050124311	Ga0611941_012_40447_41046	dephospho-CoA_kinase	8050121573	Enterococcus_faecalis_Wae12b		40447	41046	Dephospho-CoA_kinase
COG0238	J	8050122664	Ga0611941_002_201495_201734	small_subunit_ribosomal_protein_S18	8050121573	Enterococcus_faecalis_Wae12b		201495	201734	Ribosomal_protein_S18
COG0240	C	8050122199	Ga0611941_001_662020_663042	glycerol-3-phosphate_dehydrogenase_(NAD(P)+)	8050121573	Enterococcus_faecalis_Wae12b		662020	663042	Glycerol-3-phosphate_dehydrogenase
COG0242	J	8050123110	Ga0611941_004_96085_96579	peptide_deformylase	8050121573	Enterococcus_faecalis_Wae12b		96085	96579	Peptide_deformylase
COG0242	J	8050123051	Ga0611941_004_35453_36016	peptide_deformylase	8050121573	Enterococcus_faecalis_Wae12b		35453	36016	Peptide_deformylase
COG0244	J	8050123447	Ga0611941_005_138909_139409	large_subunit_ribosomal_protein_L10	8050121573	Enterococcus_faecalis_Wae12b		138909	139409	Ribosomal_protein_L10
COG0245	I	8050122635	Ga0611941_002_165887_166360	2-C-methyl-D-erythritol_2,4-cyclodiphosphate_synthase	8050121573	Enterococcus_faecalis_Wae12b		165887	166360	2C-methyl-D-erythritol_2,4-cyclodiphosphate_synthase
COG0246	G	8050123555	Ga0611941_006_62812_63966	mannitol-1-phosphate_5-dehydrogenase	8050121573	Enterococcus_faecalis_Wae12b		62812	63966	Mannitol-1-phosphate/altronate_dehydrogenases
COG0247	C	8050122942	Ga0611941_003_209519_210280	L-lactate_dehydrogenase_complex_protein_LldE	8050121573	Enterococcus_faecalis_Wae12b		209519	210280	Fe-S_oxidoreductase
COG0249	L	8050123150	Ga0611941_004_134535_137111	DNA_mismatch_repair_protein_MutS	8050121573	Enterococcus_faecalis_Wae12b		134535	137111	DNA_mismatch_repair_ATPase_MutS
COG0250	K	8050123435	Ga0611941_005_127716_128261	transcriptional_antiterminator_NusG	8050121573	Enterococcus_faecalis_Wae12b		127716	128261	Transcription_antitermination_factor_NusG
COG0251	V	8050122646	Ga0611941_002_180002_180298	2-iminobutanoate/2-iminopropanoate_deaminase	8050121573	Enterococcus_faecalis_Wae12b		180002	180298	Enamine_deaminase_RidA,_house_cleaning_of_reactive_enamine_intermediates,_YjgF/YER057c/UK114_family
COG0251	V	8050122570	Ga0611941_002_92416_93684	reactive_intermediate/imine_deaminase	8050121573	Enterococcus_faecalis_Wae12b		92416	93684	Enamine_deaminase_RidA,_house_cleaning_of_reactive_enamine_intermediates,_YjgF/YER057c/UK114_family
COG0251	V	8050121651	Ga0611941_001_81602_81982	2-iminobutanoate/2-iminopropanoate_deaminase	8050121573	Enterococcus_faecalis_Wae12b		81602	81982	Enamine_deaminase_RidA,_house_cleaning_of_reactive_enamine_intermediates,_YjgF/YER057c/UK114_family
COG0252	J_E	8050122886	Ga0611941_003_150496_151461	L-asparaginase	8050121573	Enterococcus_faecalis_Wae12b		150496	151461	L-asparaginase/archaeal_Glu-tRNAGln_amidotransferase_subunit_D
COG0253	E	8050123506	Ga0611941_006_15556_16536	diaminopimelate_epimerase	8050121573	Enterococcus_faecalis_Wae12b		15556	16536	Diaminopimelate_epimerase
COG0254	J	8050122879	Ga0611941_003_143893_144162	large_subunit_ribosomal_protein_L31	8050121573	Enterococcus_faecalis_Wae12b		143893	144162	Ribosomal_protein_L31
COG0255	J	8050122518	Ga0611941_002_44778_44975	large_subunit_ribosomal_protein_L29	8050121573	Enterococcus_faecalis_Wae12b		44778	44975	Ribosomal_protein_L29
COG0255	J	8050124748	Ga0611941_087_2_178	ribosomal_protein_L29	8050121573	Enterococcus_faecalis_Wae12b		2	178	Ribosomal_protein_L29
COG0256	J	8050122510	Ga0611941_002_41427_41783	large_subunit_ribosomal_protein_L18	8050121573	Enterococcus_faecalis_Wae12b		41427	41783	Ribosomal_protein_L18
COG0257	J	8050122503	Ga0611941_002_37610_37726	large_subunit_ribosomal_protein_L36	8050121573	Enterococcus_faecalis_Wae12b		37610	37726	Ribosomal_protein_L36
COG0258	L	8050124313	Ga0611941_012_41985_44633	DNA_polymerase-1	8050121573	Enterococcus_faecalis_Wae12b		41985	44633	5'-3'_exonuclease<<>>COG0749
COG0261	J	8050123890	Ga0611941_008_86474_86782	large_subunit_ribosomal_protein_L21	8050121573	Enterococcus_faecalis_Wae12b		86474	86782	Ribosomal_protein_L21
COG0262	H	8050123616	Ga0611941_006_129771_130313	dihydrofolate_reductase	8050121573	Enterococcus_faecalis_Wae12b		129771	130313	Dihydrofolate_reductase
COG0262	H	8050122360	Ga0611941_001_826890_827384	dihydrofolate_reductase	8050121573	Enterococcus_faecalis_Wae12b		826890	827384	Dihydrofolate_reductase
COG0263	E	8050122639	Ga0611941_002_169879_170694	glutamate_5-kinase	8050121573	Enterococcus_faecalis_Wae12b		169879	170694	Glutamate_5-kinase
COG0264	J	8050121787	Ga0611941_001_224430_225311	elongation_factor_Ts	8050121573	Enterococcus_faecalis_Wae12b		224430	225311	Translation_elongation_factor_EF-Ts
COG0265	O	8050123014	Ga0611941_004_4639_5937	serine_protease_Do	8050121573	Enterococcus_faecalis_Wae12b		4639	5937	Periplasmic_serine_protease,_S1-C_subfamily,_contain_C-terminal_PDZ_domain
COG0266	L	8050124312	Ga0611941_012_41043_41885	formamidopyrimidine-DNA_glycosylase	8050121573	Enterococcus_faecalis_Wae12b		41043	41885	Formamidopyrimidine-DNA_glycosylase
COG0267	J	8050123183	Ga0611941_004_170302_170451	large_subunit_ribosomal_protein_L33	8050121573	Enterococcus_faecalis_Wae12b		170302	170451	Ribosomal_protein_L33
COG0267	J	8050123433	Ga0611941_005_127248_127400	large_subunit_ribosomal_protein_L33	8050121573	Enterococcus_faecalis_Wae12b		127248	127400	Ribosomal_protein_L33
COG0267	J	8050124640	Ga0611941_019_12302_12451	large_subunit_ribosomal_protein_L33	8050121573	Enterococcus_faecalis_Wae12b		12302	12451	Ribosomal_protein_L33
COG0267	J	8050123309	Ga0611941_005_31353_31502	large_subunit_ribosomal_protein_L33	8050121573	Enterococcus_faecalis_Wae12b		31353	31502	Ribosomal_protein_L33
COG0268	J	8050121745	Ga0611941_001_184411_184662	small_subunit_ribosomal_protein_S20	8050121573	Enterococcus_faecalis_Wae12b		184411	184662	Ribosomal_protein_S20
COG0269	G	8050122920	Ga0611941_003_183602_184240	3-dehydro-L-gulonate-6-phosphate_decarboxylase	8050121573	Enterococcus_faecalis_Wae12b		183602	184240	3-keto-L-gulonate-6-phosphate_decarboxylase
